datetime,RealYield
2024-02-13 00:00:00+00:00,1.7464872007324796
2024-02-14 00:00:00+00:00,1.690283575497542
2024-02-15 00:00:00+00:00,1.8207415468706127
2024-02-16 00:00:00+00:00,1.808414941009469
2024-02-17 00:00:00+00:00,1.8226278609444468
2024-02-18 00:00:00+00:00,1.7483583195368666
2024-02-19 00:00:00+00:00,1.7792990179329118
2024-02-20 00:00:00+00:00,1.7225825576123126
2024-02-21 00:00:00+00:00,1.7986315186820097
2024-02-22 00:00:00+00:00,1.8182675172769596
2024-02-23 00:00:00+00:00,1.7506782341891247
2024-02-24 00:00:00+00:00,1.7218899564691608
2024-02-25 00:00:00+00:00,1.810378308786821
2024-02-26 00:00:00+00:00,1.7079533482705862
2024-02-27 00:00:00+00:00,1.7651364815287867
2024-02-28 00:00:00+00:00,1.7886275769506146
2024-02-29 00:00:00+00:00,1.6945935707047521
2024-03-01 00:00:00+00:00,1.7400863266557427
2024-03-02 00:00:00+00:00,1.7289834491091631
2024-03-03 00:00:00+00:00,1.6209264303540158
2024-03-04 00:00:00+00:00,1.7300809785220328
2024-03-05 00:00:00+00:00,1.7768247266567607
2024-03-06 00:00:00+00:00,1.7027564761764507
2024-03-07 00:00:00+00:00,1.7193606736044038
2024-03-08 00:00:00+00:00,1.7713857012211451
2024-03-09 00:00:00+00:00,1.8157421442579407
2024-03-10 00:00:00+00:00,1.7632545180800092
2024-03-11 00:00:00+00:00,1.7647972712015791
2024-03-12 00:00:00+00:00,1.7499397238135366
2024-03-13 00:00:00+00:00,1.6951808418386969
2024-03-14 00:00:00+00:00,1.7640486746640707
2024-03-15 00:00:00+00:00,1.648470791794755
2024-03-16 00:00:00+00:00,1.8040517676104348
2024-03-17 00:00:00+00:00,1.812983072573019
2024-03-18 00:00:00+00:00,1.807994733462801
2024-03-19 00:00:00+00:00,1.7613132583298066
2024-03-20 00:00:00+00:00,1.7962486119764585
2024-03-21 00:00:00+00:00,1.714156915194258
2024-03-22 00:00:00+00:00,1.7300608931807488
2024-03-23 00:00:00+00:00,1.7368354263754056
2024-03-24 00:00:00+00:00,1.8078486109360594
2024-03-25 00:00:00+00:00,1.7664765974184506
2024-03-26 00:00:00+00:00,1.658479007863041
2024-03-27 00:00:00+00:00,1.7740607012093375
2024-03-28 00:00:00+00:00,1.7434599324280329
2024-03-29 00:00:00+00:00,1.7803614921948192
2024-03-30 00:00:00+00:00,1.7815040361534882
2024-03-31 00:00:00+00:00,1.7758511567958146
2024-04-01 00:00:00+00:00,1.7050839128689879
2024-04-02 00:00:00+00:00,1.7875187320224004
2024-04-03 00:00:00+00:00,1.7762679448524652
2024-04-04 00:00:00+00:00,1.775355621531338
2024-04-05 00:00:00+00:00,1.7716087439679473
2024-04-06 00:00:00+00:00,1.864412322908926
2024-04-07 00:00:00+00:00,1.7365903500246063
2024-04-08 00:00:00+00:00,1.7509207128289124
2024-04-09 00:00:00+00:00,1.7648576418852513
2024-04-10 00:00:00+00:00,1.8078945341422499
2024-04-11 00:00:00+00:00,1.8278653793892254
2024-04-12 00:00:00+00:00,1.763988898134968
2024-04-13 00:00:00+00:00,1.7630282728547075
2024-04-14 00:00:00+00:00,1.698785081004678
2024-04-15 00:00:00+00:00,1.7252894039130442
2024-04-16 00:00:00+00:00,1.7634247421891363
2024-04-17 00:00:00+00:00,1.8103084170673862
2024-04-18 00:00:00+00:00,1.8167868901558364
2024-04-19 00:00:00+00:00,1.7396144903319795
2024-04-20 00:00:00+00:00,1.7298139935608066
2024-04-21 00:00:00+00:00,1.7372672252290824
2024-04-22 00:00:00+00:00,1.82308107361847
2024-04-23 00:00:00+00:00,1.7339743473856681
2024-04-24 00:00:00+00:00,1.6966151161114653
2024-04-25 00:00:00+00:00,1.7495882095211608
2024-04-26 00:00:00+00:00,1.739457880068556
2024-04-27 00:00:00+00:00,1.6766698193109606
2024-04-28 00:00:00+00:00,1.770631922740025
2024-04-29 00:00:00+00:00,1.7454139733657237
2024-04-30 00:00:00+00:00,1.6381255896788167
2024-05-01 00:00:00+00:00,1.747337970540692
2024-05-02 00:00:00+00:00,1.7866495179210244
2024-05-03 00:00:00+00:00,1.7002493338724647
2024-05-04 00:00:00+00:00,1.7383134024387046
2024-05-05 00:00:00+00:00,1.657277788730878
2024-05-06 00:00:00+00:00,1.7812450875880619
2024-05-07 00:00:00+00:00,1.7647007828112098
2024-05-08 00:00:00+00:00,1.7678556490695758
2024-05-09 00:00:00+00:00,1.739830087627683
2024-05-10 00:00:00+00:00,1.797566853681868
2024-05-11 00:00:00+00:00,1.7825796152648472
2024-05-12 00:00:00+00:00,1.7595561627197156
2024-05-13 00:00:00+00:00,1.750351787203528
2024-05-14 00:00:00+00:00,1.7425508429791372
2024-05-15 00:00:00+00:00,1.7340445919646508
2024-05-16 00:00:00+00:00,1.7710013605756405
2024-05-17 00:00:00+00:00,1.740800969890949
2024-05-18 00:00:00+00:00,1.6752213489233927
2024-05-19 00:00:00+00:00,1.7116320814099324
2024-05-20 00:00:00+00:00,1.7679988720563482
2024-05-21 00:00:00+00:00,1.7904412374008638
2024-05-22 00:00:00+00:00,1.7737102717905173
2024-05-23 00:00:00+00:00,1.7633922852129131
2024-05-24 00:00:00+00:00,1.8087568522350281
2024-05-25 00:00:00+00:00,1.7705787343998147
2024-05-26 00:00:00+00:00,1.7692368881480685
2024-05-27 00:00:00+00:00,1.7650009411448273
2024-05-28 00:00:00+00:00,1.7950502777682702
2024-05-29 00:00:00+00:00,1.703951540567386
2024-05-30 00:00:00+00:00,1.7817062364348653
2024-05-31 00:00:00+00:00,1.670256798119875
2024-06-01 00:00:00+00:00,1.6981324447111659
2024-06-02 00:00:00+00:00,1.734544549273676
2024-06-03 00:00:00+00:00,1.7834281978578952
2024-06-04 00:00:00+00:00,1.6834875435834085
2024-06-05 00:00:00+00:00,1.761260128389132
2024-06-06 00:00:00+00:00,1.8123557894178217
2024-06-07 00:00:00+00:00,1.7305271384170104
2024-06-08 00:00:00+00:00,1.7199049344148643
2024-06-09 00:00:00+00:00,1.7328250752151648
2024-06-10 00:00:00+00:00,1.7125184202809656
2024-06-11 00:00:00+00:00,1.7463486930249141
2024-06-12 00:00:00+00:00,1.7293245922869533
2024-06-13 00:00:00+00:00,1.7351805802946993
2024-06-14 00:00:00+00:00,1.7234179358481865
2024-06-15 00:00:00+00:00,1.686167607837953
2024-06-16 00:00:00+00:00,1.7577125847685109
2024-06-17 00:00:00+00:00,1.7618312301780776
2024-06-18 00:00:00+00:00,1.6999102727479398
2024-06-19 00:00:00+00:00,1.7330621502886563
2024-06-20 00:00:00+00:00,1.743868782822624
2024-06-21 00:00:00+00:00,1.7078108369728016
2024-06-22 00:00:00+00:00,1.714724283891576
2024-06-23 00:00:00+00:00,1.7967644388190505
2024-06-24 00:00:00+00:00,1.7937179890395225
2024-06-25 00:00:00+00:00,1.8382701927394913
2024-06-26 00:00:00+00:00,1.668476830327545
2024-06-27 00:00:00+00:00,1.7825234396542864
2024-06-28 00:00:00+00:00,1.7834203786698046
2024-06-29 00:00:00+00:00,1.6185008427619327
2024-06-30 00:00:00+00:00,1.7585773970448173
2024-07-01 00:00:00+00:00,1.2724255614197482
2024-07-02 00:00:00+00:00,1.3822799402134989
2024-07-03 00:00:00+00:00,1.3454795014525402
2024-07-04 00:00:00+00:00,1.3226027520097863
2024-07-05 00:00:00+00:00,1.3717980272154637
2024-07-06 00:00:00+00:00,1.3442108688446022
2024-07-07 00:00:00+00:00,1.3189970885507663
2024-07-08 00:00:00+00:00,1.3783655914655193
2024-07-09 00:00:00+00:00,1.3651076762146315
2024-07-10 00:00:00+00:00,1.2791376713971843
2024-07-11 00:00:00+00:00,1.3855874374674737
2024-07-12 00:00:00+00:00,1.4236528921373532
2024-07-13 00:00:00+00:00,1.3859550830205682
2024-07-14 00:00:00+00:00,1.4018172531086195
2024-07-15 00:00:00+00:00,1.3465270595828482
2024-07-16 00:00:00+00:00,1.3446875268306437
2024-07-17 00:00:00+00:00,1.3279860482600663
2024-07-18 00:00:00+00:00,1.2725180409634558
2024-07-19 00:00:00+00:00,1.3176713096206736
2024-07-20 00:00:00+00:00,1.4527757940134818
2024-07-21 00:00:00+00:00,1.312017957752129
2024-07-22 00:00:00+00:00,1.3012776245517623
2024-07-23 00:00:00+00:00,1.380280598742779
2024-07-24 00:00:00+00:00,1.4843491570015181
2024-07-25 00:00:00+00:00,1.4313335815822632
2024-07-26 00:00:00+00:00,1.3704827475538683
2024-07-27 00:00:00+00:00,1.307110126855252
2024-07-28 00:00:00+00:00,1.361739190239822
2024-07-29 00:00:00+00:00,1.3044863557788071
2024-07-30 00:00:00+00:00,1.3658396895255507
2024-07-31 00:00:00+00:00,1.388635226569107
2024-08-01 00:00:00+00:00,1.3334914409736616
2024-08-02 00:00:00+00:00,1.3865470620414282
2024-08-03 00:00:00+00:00,1.2780336353348587
2024-08-04 00:00:00+00:00,1.3595302137801242
2024-08-05 00:00:00+00:00,1.31131540632011
2024-08-06 00:00:00+00:00,1.2547263607532642
2024-08-07 00:00:00+00:00,1.3712099487966565
2024-08-08 00:00:00+00:00,1.3707234513723139
2024-08-09 00:00:00+00:00,1.3845750870932474
2024-08-10 00:00:00+00:00,1.2877279366391208
2024-08-11 00:00:00+00:00,1.3110537742497264
2024-08-12 00:00:00+00:00,1.4471709530639878
2024-08-13 00:00:00+00:00,1.3136423308985137
2024-08-14 00:00:00+00:00,1.3951335020197726
2024-08-15 00:00:00+00:00,1.3456297967476718
2024-08-16 00:00:00+00:00,1.41612961372194
2024-08-17 00:00:00+00:00,1.3621136811981667
2024-08-18 00:00:00+00:00,1.3131567499308106
2024-08-19 00:00:00+00:00,1.329469831040947
2024-08-20 00:00:00+00:00,1.3337775407834265
2024-08-21 00:00:00+00:00,1.3839314407159744
2024-08-22 00:00:00+00:00,1.4260235151057206
2024-08-23 00:00:00+00:00,1.350671687924012
2024-08-24 00:00:00+00:00,1.4078346472610408
2024-08-25 00:00:00+00:00,1.3628522255899076
2024-08-26 00:00:00+00:00,1.3900659275368952
2024-08-27 00:00:00+00:00,1.3125758085268968
2024-08-28 00:00:00+00:00,1.366282939381157
2024-08-29 00:00:00+00:00,1.3049337400761125
2024-08-30 00:00:00+00:00,1.3518985773565242
2024-08-31 00:00:00+00:00,1.3322520960730757
2024-09-01 00:00:00+00:00,1.4391469659664087
2024-09-02 00:00:00+00:00,1.3479125559473146
2024-09-03 00:00:00+00:00,1.3978155218274875
2024-09-04 00:00:00+00:00,1.297194997519191
2024-09-05 00:00:00+00:00,1.3706487026135037
2024-09-06 00:00:00+00:00,1.4562472781012448
2024-09-07 00:00:00+00:00,1.4126431827715589
2024-09-08 00:00:00+00:00,1.3622065609170222
2024-09-09 00:00:00+00:00,1.320211899417112
2024-09-10 00:00:00+00:00,1.4263524565769479
2024-09-11 00:00:00+00:00,1.3130939329627036
2024-09-12 00:00:00+00:00,1.3314799461733287
2024-09-13 00:00:00+00:00,1.4253856088182877
2024-09-14 00:00:00+00:00,1.3181756697418758
2024-09-15 00:00:00+00:00,1.311202281353169
2024-09-16 00:00:00+00:00,1.3178466308652779
2024-09-17 00:00:00+00:00,1.3831888383743862
2024-09-18 00:00:00+00:00,1.3830110027784388
2024-09-19 00:00:00+00:00,1.3862578126874485
2024-09-20 00:00:00+00:00,1.2668415464348892
2024-09-21 00:00:00+00:00,1.3544036177094838
2024-09-22 00:00:00+00:00,1.3010009315233197
2024-09-23 00:00:00+00:00,1.418556178324254
2024-09-24 00:00:00+00:00,1.4259325414913602
2024-09-25 00:00:00+00:00,1.4255318598774778
2024-09-26 00:00:00+00:00,1.339360752401883
2024-09-27 00:00:00+00:00,1.380785505065018
2024-09-28 00:00:00+00:00,1.3313489368206886
2024-09-29 00:00:00+00:00,1.33025719018872
2024-09-30 00:00:00+00:00,1.3966232715040052
2024-10-01 00:00:00+00:00,1.3614009292017635
2024-10-02 00:00:00+00:00,1.4422134170994936
2024-10-03 00:00:00+00:00,1.2516007458350131
2024-10-04 00:00:00+00:00,1.3181652936925354
2024-10-05 00:00:00+00:00,1.4101327859256683
2024-10-06 00:00:00+00:00,1.3692009092961877
2024-10-07 00:00:00+00:00,1.319971832375486
2024-10-08 00:00:00+00:00,1.3749136349836506
2024-10-09 00:00:00+00:00,1.3078092550564733
2024-10-10 00:00:00+00:00,1.2896819722172357
2024-10-11 00:00:00+00:00,1.431353457819033
2024-10-12 00:00:00+00:00,1.3025522202282267
2024-10-13 00:00:00+00:00,1.3914305467506707
2024-10-14 00:00:00+00:00,1.3379134495042198
2024-10-15 00:00:00+00:00,1.3550349365406484
2024-10-16 00:00:00+00:00,1.3139011959380003
2024-10-17 00:00:00+00:00,1.3209233867851
2024-10-18 00:00:00+00:00,1.2910409874299327
2024-10-19 00:00:00+00:00,1.3318572442061596
2024-10-20 00:00:00+00:00,1.3512926986136833
2024-10-21 00:00:00+00:00,1.334959935871381
2024-10-22 00:00:00+00:00,1.3562209749509864
2024-10-23 00:00:00+00:00,1.2734002810498473
2024-10-24 00:00:00+00:00,1.3246473913195933
2024-10-25 00:00:00+00:00,1.3902802912585495
2024-10-26 00:00:00+00:00,1.44931372734074
2024-10-27 00:00:00+00:00,1.3349485145593305
2024-10-28 00:00:00+00:00,1.3831930212768235
2024-10-29 00:00:00+00:00,1.4212101750630393
2024-10-30 00:00:00+00:00,1.3846714630112154
2024-10-31 00:00:00+00:00,1.3365034673602103
2024-11-01 00:00:00+00:00,1.3850865897806646
2024-11-02 00:00:00+00:00,1.2961945605228575
2024-11-03 00:00:00+00:00,1.376304411031302
2024-11-04 00:00:00+00:00,1.3847215767912229
2024-11-05 00:00:00+00:00,1.4520419266123934
2024-11-06 00:00:00+00:00,1.3277842516025402
2024-11-07 00:00:00+00:00,1.3798451783653845
2024-11-08 00:00:00+00:00,1.339070952851203
2024-11-09 00:00:00+00:00,1.44367859806274
2024-11-10 00:00:00+00:00,1.449968119578709
2024-11-11 00:00:00+00:00,1.3317590632957406
2024-11-12 00:00:00+00:00,1.3518096622370421
2024-11-13 00:00:00+00:00,1.2840175200120978
2024-11-14 00:00:00+00:00,1.333997101208385
2024-11-15 00:00:00+00:00,1.390006076545421
2024-11-16 00:00:00+00:00,1.2514295524841255
2024-11-17 00:00:00+00:00,1.4078228612123012
2024-11-18 00:00:00+00:00,1.3768331690673719
2024-11-19 00:00:00+00:00,1.389058308384747
2024-11-20 00:00:00+00:00,1.353640548465469
2024-11-21 00:00:00+00:00,1.3555697706793544
2024-11-22 00:00:00+00:00,1.334883492487267
2024-11-23 00:00:00+00:00,1.3403554205829238
2024-11-24 00:00:00+00:00,1.3107745166843967
2024-11-25 00:00:00+00:00,1.4025322662095914
2024-11-26 00:00:00+00:00,1.3834396879912019
2024-11-27 00:00:00+00:00,1.348629873516904
2024-11-28 00:00:00+00:00,1.331005905898817
2024-11-29 00:00:00+00:00,1.3277753409674584
2024-11-30 00:00:00+00:00,1.330628869634901
2024-12-01 00:00:00+00:00,1.313342336603979
2024-12-02 00:00:00+00:00,1.3903253721518116
2024-12-03 00:00:00+00:00,1.3431663999486296
2024-12-04 00:00:00+00:00,1.4040319313856835
2024-12-05 00:00:00+00:00,1.3032137705909272
2024-12-06 00:00:00+00:00,1.3011475512701156
2024-12-07 00:00:00+00:00,1.3325114235260267
2024-12-08 00:00:00+00:00,1.338853884937142
2024-12-09 00:00:00+00:00,1.2876083740488329
2024-12-10 00:00:00+00:00,1.3845445751860146
2024-12-11 00:00:00+00:00,1.3132647080879296
2024-12-12 00:00:00+00:00,1.2641821757504517
2024-12-13 00:00:00+00:00,1.2637915216905136
2024-12-14 00:00:00+00:00,1.4148108777028285
2024-12-15 00:00:00+00:00,1.363965549010511
2024-12-16 00:00:00+00:00,1.3551540397966169
2024-12-17 00:00:00+00:00,1.2995106725361416
2024-12-18 00:00:00+00:00,1.280939402850899
2024-12-19 00:00:00+00:00,1.3950563077821203
2024-12-20 00:00:00+00:00,1.3790405876287175
2024-12-21 00:00:00+00:00,1.324638272293025
2024-12-22 00:00:00+00:00,1.396850301620385
2024-12-23 00:00:00+00:00,1.3568826280180508
2024-12-24 00:00:00+00:00,1.3203747827734595
2024-12-25 00:00:00+00:00,1.3634032971676808
2024-12-26 00:00:00+00:00,1.3645037727175355
2024-12-27 00:00:00+00:00,1.3651894939341014
2024-12-28 00:00:00+00:00,1.3521231889241063
2024-12-29 00:00:00+00:00,1.3752868214807834
2024-12-30 00:00:00+00:00,1.3692665536483195
2024-12-31 00:00:00+00:00,1.3841065883597246
2025-01-01 00:00:00+00:00,0.9454790130266475
2025-01-02 00:00:00+00:00,0.9247129933691425
2025-01-03 00:00:00+00:00,1.0496391553825968
2025-01-04 00:00:00+00:00,0.9885575280861116
2025-01-05 00:00:00+00:00,1.1150003876743673
2025-01-06 00:00:00+00:00,1.0329696974068805
2025-01-07 00:00:00+00:00,1.020233866165164
2025-01-08 00:00:00+00:00,0.9752598730828116
2025-01-09 00:00:00+00:00,1.0457523136023712
2025-01-10 00:00:00+00:00,1.0317479906145708
2025-01-11 00:00:00+00:00,0.9763534990386186
2025-01-12 00:00:00+00:00,0.9601112487634067
2025-01-13 00:00:00+00:00,0.9643143319184558
2025-01-14 00:00:00+00:00,1.0121914261812561
2025-01-15 00:00:00+00:00,1.01634806167398
2025-01-16 00:00:00+00:00,1.0930879164655376
2025-01-17 00:00:00+00:00,1.0094141587194763
2025-01-18 00:00:00+00:00,1.074917196282575
2025-01-19 00:00:00+00:00,0.9264442392016163
2025-01-20 00:00:00+00:00,0.9649893990351059
2025-01-21 00:00:00+00:00,1.0187857658216137
2025-01-22 00:00:00+00:00,1.0796140129090561
2025-01-23 00:00:00+00:00,1.06297299214221
2025-01-24 00:00:00+00:00,0.9212966820372765
2025-01-25 00:00:00+00:00,0.9726214987147099
2025-01-26 00:00:00+00:00,1.034017159270797
2025-01-27 00:00:00+00:00,1.0248614994517509
2025-01-28 00:00:00+00:00,1.0200734818289254
2025-01-29 00:00:00+00:00,0.9860983953062765
2025-01-30 00:00:00+00:00,1.0092911224487213
2025-01-31 00:00:00+00:00,1.0148426338497594
2025-02-01 00:00:00+00:00,1.055986898969752
2025-02-02 00:00:00+00:00,1.0225612255006882
2025-02-03 00:00:00+00:00,1.0345143205451208
2025-02-04 00:00:00+00:00,0.9766629337519199
2025-02-05 00:00:00+00:00,0.9143930079057863
2025-02-06 00:00:00+00:00,0.9910136211459826
2025-02-07 00:00:00+00:00,1.0169777678662544
2025-02-08 00:00:00+00:00,1.0278748704894083
2025-02-09 00:00:00+00:00,1.0740772145504711
2025-02-10 00:00:00+00:00,0.9520463068367685
2025-02-11 00:00:00+00:00,1.0259609523441569
2025-02-12 00:00:00+00:00,1.0076692170131123
2025-02-13 00:00:00+00:00,0.9470947654323859
2025-02-14 00:00:00+00:00,0.9590397395775424
2025-02-15 00:00:00+00:00,0.9875434293631138
2025-02-16 00:00:00+00:00,1.011877174410322
2025-02-17 00:00:00+00:00,1.0433083871368356
2025-02-18 00:00:00+00:00,1.020684195303478
2025-02-19 00:00:00+00:00,0.9698469997507981
2025-02-20 00:00:00+00:00,0.9476858633813967
2025-02-21 00:00:00+00:00,0.9834688612155091
2025-02-22 00:00:00+00:00,1.060637054185546
2025-02-23 00:00:00+00:00,1.0910782213769137
2025-02-24 00:00:00+00:00,1.1051900579628557
2025-02-25 00:00:00+00:00,0.9692171730774171
2025-02-26 00:00:00+00:00,1.010880854250074
2025-02-27 00:00:00+00:00,0.9940192261712587
2025-02-28 00:00:00+00:00,1.0262575293679381
2025-03-01 00:00:00+00:00,0.9870967478718154
2025-03-02 00:00:00+00:00,1.0320880025614823
2025-03-03 00:00:00+00:00,1.0832640865253318
2025-03-04 00:00:00+00:00,1.0015728220567062
2025-03-05 00:00:00+00:00,1.0509178834408037
2025-03-06 00:00:00+00:00,1.0255529207105512
2025-03-07 00:00:00+00:00,1.0268180951745356
2025-03-08 00:00:00+00:00,1.0746815602423834
2025-03-09 00:00:00+00:00,0.9453735474981648
2025-03-10 00:00:00+00:00,1.0724952005262012
2025-03-11 00:00:00+00:00,1.0514984182361755
2025-03-12 00:00:00+00:00,0.9364786181464689
2025-03-13 00:00:00+00:00,0.9514744336326441
2025-03-14 00:00:00+00:00,1.0180671712156657
2025-03-15 00:00:00+00:00,1.0594526496190224
2025-03-16 00:00:00+00:00,0.9898595870474048
2025-03-17 00:00:00+00:00,1.0154183170295534
2025-03-18 00:00:00+00:00,0.9612656792601486
2025-03-19 00:00:00+00:00,1.0478555183572302
2025-03-20 00:00:00+00:00,1.0402379824609824
2025-03-21 00:00:00+00:00,1.0387736336519957
2025-03-22 00:00:00+00:00,1.0601638231784027
2025-03-23 00:00:00+00:00,0.9689918371462122
2025-03-24 00:00:00+00:00,0.968589961558446
2025-03-25 00:00:00+00:00,1.102395703011732
2025-03-26 00:00:00+00:00,0.9965523395505689
2025-03-27 00:00:00+00:00,0.9173667206874637
2025-03-28 00:00:00+00:00,1.0508733906446321
2025-03-29 00:00:00+00:00,0.9985457434215211
2025-03-30 00:00:00+00:00,1.0356449788384847
2025-03-31 00:00:00+00:00,0.9646241865171474
2025-04-01 00:00:00+00:00,0.9665147408462691
2025-04-02 00:00:00+00:00,0.9716984563969554
2025-04-03 00:00:00+00:00,1.0023306873308824
2025-04-04 00:00:00+00:00,0.9949642180733876
2025-04-05 00:00:00+00:00,1.0293772882937178
2025-04-06 00:00:00+00:00,1.018148360227531
2025-04-07 00:00:00+00:00,0.9999403660828605
2025-04-08 00:00:00+00:00,1.023064087114057
2025-04-09 00:00:00+00:00,1.0389701890837466
2025-04-10 00:00:00+00:00,1.085989596675521
2025-04-11 00:00:00+00:00,1.018927371460601
2025-04-12 00:00:00+00:00,1.0909722204844694
2025-04-13 00:00:00+00:00,1.0361586679252646
2025-04-14 00:00:00+00:00,1.0235247222812272
2025-04-15 00:00:00+00:00,0.9660976731027575
2025-04-16 00:00:00+00:00,1.0040210061365065
2025-04-17 00:00:00+00:00,1.0178683267037858
2025-04-18 00:00:00+00:00,0.9648436067438871
2025-04-19 00:00:00+00:00,0.9772806294013378
2025-04-20 00:00:00+00:00,0.9359394979519386
2025-04-21 00:00:00+00:00,1.1118090688994733
2025-04-22 00:00:00+00:00,0.9984933176912604
2025-04-23 00:00:00+00:00,0.9702455999628822
2025-04-24 00:00:00+00:00,1.0848855559140502
2025-04-25 00:00:00+00:00,0.9838805316438578
2025-04-26 00:00:00+00:00,0.9551620931211068
2025-04-27 00:00:00+00:00,0.9423991602583321
2025-04-28 00:00:00+00:00,0.9605334593701258
2025-04-29 00:00:00+00:00,0.9364458322040001
2025-04-30 00:00:00+00:00,1.0079018638106214
2025-05-01 00:00:00+00:00,1.0249768160117148
2025-05-02 00:00:00+00:00,1.0211529552942027
2025-05-03 00:00:00+00:00,1.008220503477808
2025-05-04 00:00:00+00:00,0.9630226398750872
2025-05-05 00:00:00+00:00,1.0223690888714827
2025-05-06 00:00:00+00:00,0.9962381977315534
2025-05-07 00:00:00+00:00,0.9492769527823439
2025-05-08 00:00:00+00:00,1.0493762149796473
2025-05-09 00:00:00+00:00,0.9898187117248048
2025-05-10 00:00:00+00:00,0.9092087643167409
2025-05-11 00:00:00+00:00,1.031240614353907
2025-05-12 00:00:00+00:00,0.9019258264455599
2025-05-13 00:00:00+00:00,0.9998950264772246
2025-05-14 00:00:00+00:00,0.9929692937452463
2025-05-15 00:00:00+00:00,0.9029833123585349
2025-05-16 00:00:00+00:00,1.0613642581914162
2025-05-17 00:00:00+00:00,1.1042566295967666
2025-05-18 00:00:00+00:00,0.972874859157314
2025-05-19 00:00:00+00:00,1.0158748433560287
2025-05-20 00:00:00+00:00,0.8739559998692432
2025-05-21 00:00:00+00:00,0.9389808727705644
2025-05-22 00:00:00+00:00,1.0097518841882553
2025-05-23 00:00:00+00:00,1.059406304846139
2025-05-24 00:00:00+00:00,1.0799940570187978
2025-05-25 00:00:00+00:00,0.9856171810179456
2025-05-26 00:00:00+00:00,0.9498832289473432
2025-05-27 00:00:00+00:00,0.9597930151915053
2025-05-28 00:00:00+00:00,1.0076927953756027
2025-05-29 00:00:00+00:00,1.0149155160446073
2025-05-30 00:00:00+00:00,0.9154414006161247
2025-05-31 00:00:00+00:00,0.9799183096287861
2025-06-01 00:00:00+00:00,1.0357177545651874
2025-06-02 00:00:00+00:00,1.0867875571872498
2025-06-03 00:00:00+00:00,0.9910606632978326
2025-06-04 00:00:00+00:00,0.996543308595654
2025-06-05 00:00:00+00:00,1.0319968621842766
2025-06-06 00:00:00+00:00,1.0106554141814779
2025-06-07 00:00:00+00:00,0.9989263893477048
2025-06-08 00:00:00+00:00,0.951836556159771
2025-06-09 00:00:00+00:00,0.8866282590334327
2025-06-10 00:00:00+00:00,0.9593833002925052
2025-06-11 00:00:00+00:00,0.9803709858460797
2025-06-12 00:00:00+00:00,1.004236032622747
2025-06-13 00:00:00+00:00,1.0253939889746677
2025-06-14 00:00:00+00:00,1.0607640474069828
2025-06-15 00:00:00+00:00,0.9893290770254076
2025-06-16 00:00:00+00:00,0.9926576405291951
2025-06-17 00:00:00+00:00,0.9709682331543092
2025-06-18 00:00:00+00:00,0.9881756870499636
2025-06-19 00:00:00+00:00,1.0710143898616087
2025-06-20 00:00:00+00:00,1.0315548405503132
2025-06-21 00:00:00+00:00,1.0564368277964333
2025-06-22 00:00:00+00:00,1.0206267845242774
2025-06-23 00:00:00+00:00,0.9700515727539328
2025-06-24 00:00:00+00:00,0.9893573016855997
